hash,source,index_name,index_params_type,index_params_m,index_params_ef_construction,query_params_k,query_params_rescore_vector_oversample,sample_size,average_recall,recall_std,index_params_cluster_size,query_params_visit_percentage
4cf3219d52f4e98fd2ca4c419e062913528c5ca8d6c893ae74de74b301670735,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none_8000,hnsw,8.0,200.0,10,5.0,8000.0,0.9412,0.1096474349905185,,
e15d33336c84df25f4c23e6906d129cad4e0d27fc1c34e4e34c88dc62faf0f5f,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none_8000,hnsw,8.0,200.0,10,7.5,8000.0,0.9412,0.1096474349905185,,
e01ea9a9634c51225edaff879c5212b835838dd3b1ea01925ebf169b06423edc,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none_8000,hnsw,8.0,200.0,10,10.0,8000.0,0.9412,0.1096474349905185,,
17dacc8a8cc681156e3f2ee21ee00f815d49498fb8d7bfd8949b4e2ab8809df0,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none_16000,hnsw,8.0,200.0,10,1.0,16000.0,0.9298,0.1254271103071421,,
b22b761861b764a43c96ff3c518c5524d7aacb7200f4dcca28f511e64802cdce,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none_16000,hnsw,8.0,200.0,10,1.5,16000.0,0.9298,0.1254271103071421,,
c6c6a426c8307af05148491c087ee0aedb5f911cbe96d9011b192df6b5c1ff99,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none_16000,hnsw,8.0,200.0,10,2.0,16000.0,0.9298,0.1254271103071421,,
cc52b84a5d43d4efcddf6d79c390ce7fffb2bf49b12b5fa71a84fe12cfc81e9f,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none_16000,hnsw,8.0,200.0,10,2.5,16000.0,0.9298,0.1254271103071421,,
7b9104d4030a499dd36ff712222f6ceaba64ebfd7890c7444eb83bcad7bae579,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none_16000,hnsw,8.0,200.0,10,3.0,16000.0,0.9298,0.1254271103071421,,
ffa308f62b207db3e43595f72c45f491fec664189b99a1d359338bfa3e79f0ad,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none_16000,hnsw,8.0,200.0,10,4.0,16000.0,0.9298,0.1254271103071421,,
c9a5543ac53c83c5264f2d9f37d65c15be4aa896d45e05d487efd176964b80c8,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none_16000,hnsw,8.0,200.0,10,5.0,16000.0,0.9298,0.1254271103071421,,
8ef9e83f0164bc9974c48647789548c5059c8d65544dcbe0457b195200d8d2aa,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none_16000,hnsw,8.0,200.0,10,7.5,16000.0,0.9298,0.1254271103071421,,
f1fff7b7aa6e9cd9994fcbdd426da7f1b2356d42ad352cd07ff08778619bcd0a,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none_16000,hnsw,8.0,200.0,10,10.0,16000.0,0.9298,0.1254271103071421,,
864bbe80d9c4a398513857305995f0ca35d6254e182ce670243c4c131a9aa696,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_400_none,hnsw,8.0,400.0,10,1.0,,0.8787999999999999,0.1742141211268478,,
7ff81aecc970441ec7758fac5d7c7cd24371d027e8d64f2ed814374edb12a9ef,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_400_none,hnsw,8.0,400.0,10,1.5,,0.8787999999999999,0.1742141211268478,,
1fd814e1177b1691105b7a5685c1ba10e65e8ac2fea4b09e18d825b09cf4e357,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_400_none,hnsw,8.0,400.0,10,2.0,,0.8787999999999999,0.1742141211268478,,
69fcac0edf92a457377ab17cc7e15f358a1ace517a9cd19bb2968b40ee61baa9,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_400_none,hnsw,8.0,400.0,10,2.5,,0.8787999999999999,0.1742141211268478,,
afb3d6f2dd943cbdc87fde5663e8f0a968795032bb8d284ed6207f23690f1a8e,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_400_none,hnsw,8.0,400.0,10,3.0,,0.8787999999999999,0.1742141211268478,,
b342266c83316ed3529ad7bb6bf0e5155fe110ea6e8a397d795408524f826567,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_400_none,hnsw,8.0,400.0,10,4.0,,0.8787999999999999,0.1742141211268478,,
20ea8d3ddb3a1b4d2cb914e5972d9a98fd3d3f398b7aeb64674a489433c2d6d1,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_400_none,hnsw,8.0,400.0,10,5.0,,0.8787999999999999,0.1742141211268478,,
1d3d097832a4ff0555369db05e8a0605feb0b1ead494992e7616cbe0d2d21967,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_400_none,hnsw,8.0,400.0,10,7.5,,0.8787999999999999,0.1742141211268478,,
8ee57510b4e82b39bb53e943a93b0f0b9ed4c14e82db82c7cab0871f2994a741,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_400_none,hnsw,8.0,400.0,10,10.0,,0.8787999999999999,0.1742141211268478,,
c286aec9da0f4b59621494936ceaa6ee69d94dfdd513ee57cbdc497188fd9ea1,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_400_none_2000,hnsw,8.0,400.0,10,1.0,2000.0,0.8534,0.1571255548916216,,
473f2ec96ddd3009cb94f3529a243e422320fdd27dc8a6e17b2f4ec4bc2decd0,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_400_none_2000,hnsw,8.0,400.0,10,1.5,2000.0,0.8534,0.1571255548916216,,
d99a11e983f2d214bb1b8aa95ba1f6a7e215742f64f074f4e36d856b3d950198,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_400_none_2000,hnsw,8.0,400.0,10,2.0,2000.0,0.8534,0.1571255548916216,,
bbf54c9ed6e32f1800416e1707fa9654b88aab4c596bd2fc8a9231cefefd2b3b,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_400_none_2000,hnsw,8.0,400.0,10,2.5,2000.0,0.8534,0.1571255548916216,,
e6819525cea9ab257c78d22312ffc80ac6f8204ee62961e5a2f6d98bf5acea17,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_400_none_2000,hnsw,8.0,400.0,10,3.0,2000.0,0.8534,0.1571255548916216,,
6f06453a1b880b0fb4fb0e9a80e1cf77c9b6f054aace7cdf1a5f3a3a692ece00,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_400_none_2000,hnsw,8.0,400.0,10,4.0,2000.0,0.8534,0.1571255548916216,,
efaa03f20cbdb0ddb949975258e2bf2d2fcded4f405e1427ec734d1f316b8239,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_400_none_2000,hnsw,8.0,400.0,10,5.0,2000.0,0.8534,0.1571255548916216,,
